O,D,Ton
78461,1000017,313
78461,1000018,337
78461,1000019,443
78461,1000020,515
78461,1000021,336
78461,1000022,133
78461,1000023,86
78461,1000024,116
78461,1000025,238
78461,1000026,121
78461,1000027,195
78461,1000028,112
78461,1000029,287
78461,1000030,229
78461,1000031,354
78461,1000032,504
78461,1000033,36
78461,1000034,156
78461,1000035,529
78461,1000036,532
78461,1000037,33
78461,1000038,259
78461,1000039,505
78461,1000040,365
78461,1000041,20
78461,1000042,180
78461,1000043,149
78461,1000044,126
78461,1000045,311
78461,1000046,509
78461,1000047,46
78461,1000048,407
78461,2146236900,8
78461,2146237252,227
78461,2146237358,419
78461,2146237363,151
78461,2146237366,310
78461,2146237373,77
78461,2146237375,504
78461,2146237805,303
78461,2146237822,462
78461,2146237837,9
78461,2146237900,20
78461,2146237901,74
78461,2146237902,127
78461,2146237904,512
78461,2146237906,526
78461,2146237907,260
78461,2146237908,52
78461,2146237909,494
78461,2146237910,5
78461,2146237911,79
78461,2146237912,228
78461,2146237913,121
78461,2146237915,64
78461,2146237917,328
78461,2146237920,215
78461,2146237921,373
78461,2146237928,180
78461,2146237929,416
78461,2146237930,203
78461,2146237931,542
78461,2146237932,118
78467,73510,119
78467,73751,151
78467,73760,22
78467,73816,558
78467,73876,33
78467,73972,526
78467,74055,509
78467,74232,550
78467,74451,72
78467,74521,149
78467,74723,98
78467,74984,567
78467,75006,284
78467,75064,293
78467,75131,282
78467,75279,47
78467,75318,346
78467,75467,70
78467,75533,167
78467,75579,240
78467,75627,429
78467,75631,131
78467,75634,88
78467,75659,118
78467,75766,503
78467,75778,31
78467,75794,324
78467,75880,372
78467,75937,13
78467,75961,34
78467,76069,3
78467,76072,318
78467,76108,177
78467,76138,95
78467,76144,48
78467,76153,380
78467,76187,419
78467,76243,385
78467,76300,536
78467,76316,193
78467,76354,66
78467,76442,474
78467,76462,263
78467,76513,118
78467,76541,411
78467,76550,415
78467,76554,439
78467,76573,231
78467,76579,181
78467,76599,512
78467,76604,373
78467,76634,175
78467,76655,265
78467,76673,293
78467,76712,384
78467,76727,477
78467,76732,231
78467,76735,138
78467,76759,230
78467,76801,548
78467,76812,97
78467,76819,414
78467,76824,560
78467,76840,528
78467,76844,465
78467,76851,64
78467,76862,211
78467,76921,539
78467,76949,58
78467,76963,294
78467,77007,153
78467,77039,330
78467,77056,1
78467,77076,429
78467,77104,448
78467,77108,410
78467,77110,166
78467,77142,482
78467,77166,341
78467,77174,56
78467,77182,445
78467,77189,325
78467,77223,168
78467,77227,584
78467,77250,229
78467,77295,328
78467,77303,392
78467,77317,267
78467,77342,472
78467,77377,290
78467,77387,309
78467,77398,115
78467,77406,252
78467,77433,229
78467,77434,518
78467,77450,537
78467,77469,352
78467,77481,408
78467,77485,267
78467,77489,87
78467,77511,290
78467,77520,517
78467,77546,215
78467,77559,166
78467,77561,300
78467,77577,218
78467,77604,200
78467,77614,369
78467,77624,338
78467,77639,172
78467,77669,126
78467,77678,45
78467,77688,392
78467,77692,98
78467,77700,229
78467,77738,481
78467,77742,158
78467,77800,258
78467,77809,526
78467,77815,335
78467,77818,447
78467,77820,86
78467,77870,512
78467,77871,43
78467,77872,143
78467,77877,361
78467,77883,3
78467,77887,230
78467,77897,236
78467,77910,443
78467,77930,213
78467,77931,411
78467,77987,389
78467,77989,193
78467,78066,140
78467,78070,407
78467,78098,131
78467,78144,460
78467,78187,549
78467,78204,296
78467,78205,574
78467,78207,466
78467,78212,419
78467,78231,415
78467,78233,189
78467,78242,86
78467,78249,433
78467,78278,190
78467,78289,445
78467,78300,297
78467,78344,180
78467,78360,136
78467,78388,261
78467,78425,281
78467,78461,319
78467,78467,83
78467,78478,488
78467,78487,555
78467,78510,109
78467,78579,324
78467,78679,20
78467,78692,451
78467,78703,30
78467,78726,182
78467,78771,76
78467,78903,520
78467,78929,149
78467,78974,179
78467,79022,79
78467,79047,110
78467,79049,183
78467,79060,335
78467,79066,95
78467,79079,273
78467,79126,468
78467,79169,160
78467,79188,326
78467,79203,35
78467,79208,156
78467,79320,509
78467,79358,45
78467,79409,466
78467,79460,374
78467,79524,444
78467,79701,553
78467,79719,236
78467,79968,301
78467,80004,182
78467,80020,429
78467,80109,177
78467,80264,400
78467,80332,305
78467,80833,179
78467,80838,41
78467,113707,342
78467,114425,89
78467,114430,176
78467,114489,54
78467,114588,531
78467,280907,508
78467,282361,403
78467,282575,308
78467,282586,32
78467,282587,465
78467,282599,477
78467,1000000,564
78467,1000001,142
78467,1000002,443
78467,1000003,182
78467,1000004,382
78467,1000005,290
78467,1000007,182
78467,1000008,207
78467,1000009,163
78467,1000010,174
78467,1000011,393
78467,1000012,352
78467,1000013,184
78467,1000014,218
78467,1000015,477
78467,1000016,53
78467,1000017,501
78467,1000018,219
78467,1000019,254
78467,1000020,225
78467,1000021,437
78467,1000022,70
78467,1000023,289
78467,1000024,440
78467,1000025,244
78467,1000026,465
78467,1000027,506
78467,1000028,57
78467,1000029,361
78467,1000030,525
78467,1000031,19
78467,1000032,418
78467,1000033,316
78467,1000034,288
78467,1000035,318
78467,1000036,384
78467,1000037,494
78467,1000038,5
78467,1000039,179
78467,1000040,268
78467,1000041,133
78467,1000042,56
78467,1000043,327
78467,1000044,451
78467,1000045,20
78467,1000046,96
78467,1000047,107
78467,1000048,222
78467,2146236900,223
78467,2146237252,348
78467,2146237358,167
78467,2146237363,34
78467,2146237366,461
78467,2146237373,276
78467,2146237375,122
78467,2146237805,387
78467,2146237822,485
78467,2146237837,332
78467,2146237900,42
78467,2146237901,384
78467,2146237902,542
78467,2146237904,132
78467,2146237906,147
78467,2146237907,192
78467,2146237908,341
78467,2146237909,488
78467,2146237910,34
78467,2146237911,16
78467,2146237912,410
78467,2146237913,156
78467,2146237915,506
78467,2146237917,349
78467,2146237920,166
78467,2146237921,20
78467,2146237928,488
78467,2146237929,360
78467,2146237930,324
78467,2146237931,417
78467,2146237932,509
78478,73510,424
78478,73751,343
78478,73760,497
78478,73816,323
78478,73876,483
78478,73972,135
78478,74055,396
78478,74232,455
78478,74451,76
78478,74521,519
78478,74723,1
78478,74984,100
78478,75006,250
78478,75064,336
78478,75131,120
78478,75279,323
78478,75318,24
78478,75467,408
78478,75533,507
78478,75579,218
78478,75627,515
78478,75631,173
78478,75634,179
78478,75659,248
78478,75766,59
78478,75778,393
78478,75794,325
78478,75880,468
78478,75937,197
78478,75961,495
78478,76069,534
78478,76072,34
78478,76108,253
78478,76138,37
78478,76144,550
78478,76153,105
78478,76187,167
78478,76243,158
78478,76300,558
78478,76316,238
78478,76354,487
78478,76442,274
78478,76462,64
78478,76513,348
78478,76541,182
78478,76550,230
78478,76554,136
78478,76573,214
78478,76579,106
78478,76599,306
78478,76604,27
78478,76634,462
78478,76655,562
78478,76673,229
78478,76712,73
78478,76727,277
78478,76732,373
78478,76735,308
78478,76759,395
78478,76801,181
78478,76812,82
78478,76819,355
78478,76824,231
78478,76840,430
78478,76844,125
78478,76851,6
78478,76862,31
78478,76921,397
78478,76949,195
78478,76963,104
78478,77007,295
78478,77022,295
78478,77039,94
78478,77056,286
78478,77076,564
78478,77104,542
78478,77108,551
78478,77110,362
78478,77142,492
78478,77166,338
78478,77174,162
78478,77182,420
78478,77189,337
78478,77223,165
78478,77227,243
78478,77250,104
78478,77295,271
78478,77303,167
78478,77317,196
78478,77342,343
78478,77377,215
78478,77387,278
78478,77398,35
78478,77406,474
78478,77433,20
78478,77434,209
78478,77450,25
78478,77469,275
78478,77481,35
78478,77485,457
78478,77489,321
78478,77511,371
78478,77520,319
78478,77546,236
78478,77559,303
78478,77561,454
78478,77577,531
78478,77604,9
78478,77614,446
78478,77624,322
78478,77639,384
78478,77669,169
78478,77678,37
78478,77688,280
78478,77692,470
78478,77700,1
78478,77738,212
78478,77742,255
78478,77800,265
78478,77809,73
78478,77815,30
78478,77818,92
78478,77820,366
78478,77870,378
78478,77871,217
78478,77872,413
78478,77877,98
78478,77883,104
78478,77887,353
78478,77897,30
78478,77910,555
78478,77930,241
78478,77931,48
78478,77987,359
78478,77989,175
78478,78066,304
78478,78070,193
78478,78098,509
78478,78144,438
78478,78187,124
78478,78204,325
78478,78205,76
78478,78207,90
78478,78212,118
78478,78231,432
78478,78233,481
78478,78242,446
78478,78249,551
78478,78278,122
78478,78289,7
78478,78300,33
78478,78344,17
78478,78360,1
78478,78388,318
78478,78425,212
78478,78461,299
78478,78467,103
78478,78478,552
78478,78487,211
78478,78510,363
78478,78579,156
78478,78679,42
78478,78692,538
78478,78703,277
78478,78726,108
78478,78771,141
78478,78903,211
78478,78929,533
78478,78974,226
78478,79022,175
78478,79047,364
78478,79049,540
78478,79060,500
78478,79066,274
78478,79079,4
78478,79126,169
78478,79169,54
78478,79188,7
78478,79203,158
78478,79208,203
78478,79320,76
78478,79358,387
78478,79409,3
78478,79460,114
78478,79524,157
78478,79701,117
78478,79719,507
78478,79968,85
78478,80004,133
78478,80020,431
78478,80109,280
78478,80264,345
78478,80332,370
78478,80833,338
78478,80838,348
78478,113707,366
78478,114425,272
78478,114430,400
78478,114489,79
78478,114588,481
78478,280907,476
78478,282361,116
78478,282575,11
78478,282586,166
78478,282587,92
78478,282599,257
78478,1000000,168
78478,1000001,259
78478,1000002,314
78478,1000003,361
78478,1000004,346
78478,1000005,425
78478,1000007,475
78478,1000008,95
78478,1000009,350
78478,1000010,250
78478,1000011,36
78478,1000012,330
78478,1000013,123
78478,1000014,361
78478,1000015,456
78478,1000016,482
78478,1000017,526
78478,1000018,3
78478,1000019,434
78478,1000020,462
78478,1000021,315
78478,1000022,416
78478,1000023,495
78478,1000024,534
78478,1000025,500
78478,1000026,482
78478,1000027,160
78478,1000028,327
78478,1000029,236
78478,1000030,560
78478,1000031,73
78478,1000032,95
78478,1000033,499
78478,1000034,542
78478,1000035,55
78478,1000036,335
78478,1000037,481
78478,1000038,197
78478,1000039,183
78478,1000040,149
78478,1000041,406
78478,1000042,211
78478,1000043,214
78478,1000044,65
78478,1000045,388
78478,1000046,410
78478,1000047,34
78478,1000048,155
78478,2146236900,440
78478,2146237252,584
78478,2146237358,422
78478,2146237363,170
78478,2146237366,324
78478,2146237373,416
78478,2146237375,474
78478,2146237805,255
78478,2146237822,80
78478,2146237837,367
78478,2146237900,438
78478,2146237901,467
78478,2146237902,55
78478,2146237904,45
78478,2146237906,547
78478,2146237907,260
78478,2146237908,51
78478,2146237909,264
78478,2146237910,301
78478,2146237911,37
78478,2146237912,322
78478,2146237913,342
78478,2146237915,123
78478,2146237917,40
78478,2146237920,215
78478,2146237921,90
78478,2146237928,520
78478,2146237929,593
78478,2146237930,502
78478,2146237931,481
78478,2146237932,189
78487,73510,399
78487,73751,214
78487,73760,325
78487,73816,159
78487,73876,459
78487,73972,85
78487,74055,360
78487,74232,116
78487,74451,396
78487,74521,411
78487,74723,497
78487,74984,335
78487,75006,365
78487,75064,591
78487,75131,227
78487,75279,364
78487,75318,367
78487,75467,352
78487,75533,166
78487,75579,377
78487,75627,166
78487,75631,376
78487,75634,61
78487,75659,109
78487,75766,112
78487,75778,199
78487,75794,228
78487,75880,389
78487,75937,102
78487,75961,405
78487,76069,211
78487,76072,330
78487,76108,491
78487,76138,223
78487,76144,35
78487,76153,528
78487,76187,302
78487,76243,410
78487,76300,282
78487,76316,246
78487,76354,377
78487,76442,400
78487,76462,458
78487,76513,403
78487,76541,297
78487,76550,518
78487,76554,57
78487,76573,148
78487,76579,118
78487,76599,209
78487,76604,474
78487,76634,335
78487,76655,418
78487,76673,316
78487,76712,401
78487,76727,446
78487,76732,555
78487,76735,530
78487,76759,351
78487,76801,382
78487,76812,337
78487,76819,466
78487,76824,406
78487,76840,334
78487,76844,390
78487,76851,220
78487,76862,349
78487,76921,20
78487,76949,501
78487,76963,476
78487,77007,516
78487,77022,44
78487,77039,91
78487,77056,453
78487,77076,198
78487,77104,425
78487,77108,403
78487,77110,65
78487,77142,8
78487,77166,425
78487,77174,349
78487,77182,171
78487,77189,549
78487,77223,349
78487,77227,55
78487,77250,94
78487,77295,72
78487,77303,122
78487,77317,498
78487,77342,188
78487,77377,304
78487,77387,478
78487,77398,496
78487,77406,334
78487,77433,425
78487,77434,550
78487,77450,327
78487,77469,72
78487,77481,332
78487,77485,555
78487,77489,149
78487,77511,491
78487,77520,308
78487,77546,94
78487,77559,530
78487,77561,101
78487,77577,101
78487,77604,259
78487,77614,218
78487,77624,319
78487,77639,224
78487,77669,252
78487,77678,74
78487,77688,272
78487,77692,209
78487,77700,95
78487,77738,496
78487,77742,149
78487,77800,430
78487,77809,18
78487,77815,300
78487,77818,533
78487,77820,258
78487,77870,274
78487,77871,113
78487,77872,140
78487,77877,285
78487,77883,526
78487,77887,137
78487,77897,40
78487,77910,495
78487,77930,304
78487,77931,128
78487,77987,305
78487,77989,52
78487,78066,269
78487,78070,16
78487,78098,174
78487,78144,216
78487,78187,426
78487,78204,340
78487,78205,424
78487,78207,177
78487,78212,388
78487,78231,355
78487,78233,386
78487,78242,394
78487,78249,112
78487,78278,34
78487,78289,232
78487,78300,390
78487,78344,441
78487,78360,459
78487,78388,198
78487,78425,486
78487,78461,285
78487,78467,474
78487,78478,449
78487,78487,183
78487,78510,410
78487,78579,156
78487,78679,440
78487,78692,404
78487,78703,21
78487,78726,69
78487,78771,392
78487,78903,444
78487,78929,62
78487,78974,163
78487,79022,475
78487,79047,410
78487,79049,429
78487,79060,520
78487,79066,76
78487,79079,458
78487,79126,144
78487,79169,240
78487,79188,343
78487,79203,262
78487,79208,138
78487,79320,366
78487,79358,367
78487,79409,562
78487,79460,456
78487,79524,239
78487,79701,222
78487,79719,407
78487,79968,73
78487,80004,538
78487,80020,160
78487,80109,214
78487,80264,14
78487,80332,274
78487,80833,475
78487,80838,75
78487,113707,18
78487,114425,90
78487,114430,394
78487,114489,394
78487,114588,88
78487,280907,388
78487,282361,423
78487,282575,91
78487,282586,508
78487,282587,422
78487,282599,407
78487,1000000,112
78487,1000001,188
78487,1000002,286
78487,1000003,384
78487,1000004,358
78487,1000005,53
78487,1000007,309
78487,1000008,21
78487,1000009,343
78487,1000010,127
78487,1000011,25
78487,1000012,373
78487,1000013,87
78487,1000014,300
78487,1000015,345
78487,1000016,191
78487,1000017,599
78487,1000018,431
78487,1000019,21
78487,1000020,470
78487,1000021,94
78487,1000022,322
78487,1000023,1
78487,1000024,215
78487,1000025,285
78487,1000026,326
78487,1000027,176
78487,1000028,406
78487,1000029,279
78487,1000030,439
78487,1000031,43
78487,1000032,131
78487,1000033,217
78487,1000034,356
78487,1000035,117
78487,1000036,298
78487,1000037,399
78487,1000038,35
78487,1000039,532
78487,1000040,354
78487,1000041,321
78487,1000042,66
78487,1000043,450
78487,1000044,384
78487,1000045,3
78487,1000046,50
78487,1000047,539
78487,1000048,381
78487,2146236900,568
78487,2146237252,228
78487,2146237358,214
78487,2146237363,458
78487,2146237366,383
78487,2146237373,14
78487,2146237375,163
78487,2146237805,153
78487,2146237822,131
78487,2146237837,227
78487,2146237900,319
78487,2146237901,148
78487,2146237902,57
78487,2146237904,38
78487,2146237906,17
78487,2146237907,240
78487,2146237908,534
78487,2146237909,306
78487,2146237910,64
78487,2146237911,311
78487,2146237912,156
78487,2146237913,207
78487,2146237915,263
78487,2146237917,520
78487,2146237920,94
78487,2146237921,530
78487,2146237928,249
78487,2146237929,238
78487,2146237930,72
78487,2146237931,414
78487,2146237932,407
78510,73510,296
78510,73751,540
78510,73760,483
78510,73816,371
78510,73876,268
78510,73972,104
78510,74055,55
78510,74232,423
78510,74451,32
78510,74521,250
78510,74723,424
78510,74984,216
78510,75006,287
78510,75064,519
78510,75131,299
78510,75279,436
78510,75318,155
78510,75467,36
78510,75533,181
78510,75579,114
78510,75627,453
78510,75631,401
78510,75634,48
78510,75659,324
78510,75778,207
78510,75794,250
78510,75880,217
78510,75937,56
78510,75961,249
78510,76069,330
78510,76072,61
78510,76108,527
78510,76138,274
78510,76144,55
78510,76153,177
78510,76187,502
78510,76243,127
78510,76300,83
78510,76316,514
78510,76354,224
78510,76442,511
78510,76462,258
78510,76513,148
78510,76541,216
78510,76550,87
78510,76554,515
78510,76573,182
78510,76579,79
78510,76599,467
78510,76604,156
78510,76634,451
78510,76655,353
78510,76673,293
78510,76712,505
78510,76727,139
78510,76732,274
78510,76735,43
78510,76759,430
78510,76801,474
78510,76812,545
78510,76819,544
78510,76824,252
78510,76840,73
78510,76844,128
78510,76851,383
78510,76862,415
78510,76921,123
78510,76949,494
78510,76963,215
78510,77007,487
78510,77022,224
78510,77039,106
78510,77056,252
78510,77076,37
78510,77104,419
78510,77108,446
78510,77110,272
78510,77142,337
78510,77166,284
78510,77174,142
78510,77182,418
78510,77189,540
78510,77223,292
78510,77227,547
78510,77250,500
78510,77295,63
78510,77303,283
78510,77317,44
78510,77342,518
78510,77377,293
78510,77387,326
78510,77398,284
78510,77406,283
78510,77433,434
78510,77434,327
78510,77450,91
78510,77469,356
78510,77481,336
78510,77485,328
78510,77489,378
78510,77511,457
78510,77520,457
78510,77546,403
78510,77559,3
78510,77561,66
78510,77577,273
78510,77604,455
78510,77614,314
78510,77624,342
78510,77639,122
78510,77669,414
78510,77678,574
78510,77688,175
78510,77692,264
78510,77700,349
78510,77738,170
78510,77742,181
78510,77800,351
78510,77809,311
78510,77815,543
78510,77818,14
78510,77820,287
78510,77870,257
78510,77871,127
78510,77872,382
78510,77877,66
78510,77883,331
78510,77887,61
78510,77897,5
78510,77910,198
78510,77930,106
78510,77931,359
78510,77987,411
78510,77989,28
78510,78066,414
78510,78070,491
78510,78098,5
78510,78144,485
78510,78187,487
78510,78204,462
78510,78205,143
78510,78207,290
78510,78212,329
78510,78231,296
78510,78233,385
78510,78242,396
78510,78249,381
78510,78278,492
78510,78289,134
78510,78300,256
78510,78344,101
78510,78360,262
78510,78388,480
78510,78425,564
78510,78461,255
78510,78467,294
78510,78478,436
78510,78487,257
78510,78510,8
78510,78579,433
78510,78679,157
78510,78692,137
78510,78703,211
78510,78726,395
78510,78771,88
78510,78903,287
78510,78929,100
78510,78974,262
78510,79022,412
78510,79047,241
78510,79049,60
78510,79060,255
78510,79066,137
78510,79079,225
78510,79126,40
78510,79169,458
78510,79188,161
78510,79203,371
78510,79208,110
78510,79320,103
78510,79358,352
78510,79409,408
78510,79460,9
78510,79524,79
78510,79701,159
78510,79719,511
78510,79968,189
78510,80004,569
78510,80020,564
78510,80109,387
78510,80264,182
78510,80332,168
78510,80833,165
78510,80838,428
78510,113707,529
78510,114425,429
78510,114430,423
78510,114489,483
78510,114588,256
78510,280907,235
78510,282361,118
78510,282575,152
78510,282586,375
78510,282587,222
78510,282599,328
78510,1000000,69
78510,1000001,301
78510,1000002,566
78510,1000003,355
78510,1000004,539
78510,1000005,128
78510,1000007,428
78510,1000008,306
78510,1000009,40
78510,1000010,446
78510,1000011,518
78510,1000012,176
78510,1000013,40
78510,1000014,390
78510,1000015,281
78510,1000016,273
78510,1000017,212
78510,1000018,508
78510,1000019,234
78510,1000020,509
78510,1000021,360
78510,1000022,509
78510,1000023,30
78510,1000024,49
78510,1000025,517
78510,1000026,173
78510,1000027,340
78510,1000028,245
78510,1000029,432
78510,1000030,609
78510,1000031,389
78510,1000032,540
78510,1000033,276
78510,1000034,368
78510,1000035,345
78510,1000036,320
78510,1000037,214
78510,1000038,305
78510,1000039,158
78510,1000040,146
78510,1000041,153
78510,1000042,535
78510,1000043,33
78510,1000044,273
78510,1000045,261
78510,1000046,183
78510,1000047,388
78510,1000048,261
78510,2146236900,248
78510,2146237252,500
78510,2146237358,107
78510,2146237363,533
78510,2146237366,280
78510,2146237373,485
78510,2146237375,151
78510,2146237805,110
78510,2146237822,181
78510,2146237837,476
78510,2146237900,76
78510,2146237901,518
78510,2146237902,125
78510,2146237904,279
78510,2146237906,287
78510,2146237907,262
78510,2146237908,116
78510,2146237909,229
78510,2146237910,431
78510,2146237911,163
78510,2146237912,555
78510,2146237913,293
78510,2146237915,342
78510,2146237917,353
78510,2146237920,395
78510,2146237921,9
78510,2146237928,184
78510,2146237929,370
78510,2146237930,193
78510,2146237931,17
78510,2146237932,41
78579,73510,21
78579,73751,389
78579,73760,74
78579,73816,276
78579,73876,219
78579,73972,365
78579,74055,525
78579,74232,400
78579,74451,281
78579,74521,181
78579,74723,353
78579,74984,106
78579,75006,284
78579,75064,491
78579,75131,344
78579,75279,452
78579,75318,477
78579,75467,562
78579,75533,109
78579,75579,366
78579,75627,196
78579,75631,132
78579,75634,83
78579,75659,247
78579,75766,317
78579,75778,340
78579,75794,132
78579,75880,190
78579,75937,128
78579,75961,502
78579,76069,454
78579,76072,4
78579,76108,354
78579,76138,477
78579,76144,263
78579,76153,433
78579,76187,206
78579,76243,87
78579,76300,480
78579,76316,329
78579,76354,400
78579,76442,342
78579,76462,546
78579,76513,323
78579,76541,222
78579,76550,81
78579,76554,347
78579,76573,212
78579,76579,65
78579,76599,344
78579,76604,437
78579,76634,259
78579,76655,417
78579,76673,297
78579,76712,364
78579,76727,240
78579,76732,24
78579,76735,299
78579,76759,461
78579,76801,245
78579,76812,173
78579,76819,128
78579,76824,1
78579,76840,436
78579,76844,46
78579,76851,82
78579,76862,522
78579,76921,61
78579,76949,380
78579,76963,307
78579,77007,305
78579,77022,131
78579,77039,445
78579,77056,493
78579,77076,544
78579,77104,466
78579,77108,138
78579,77110,80
78579,77142,49
78579,77166,263
78579,77174,5
78579,77182,436
78579,77189,351
78579,77223,91
78579,77227,153
78579,77250,381
78579,77295,69
78579,77303,549
78579,77317,436
78579,77342,27
78579,77377,416
78579,77387,252
78579,77398,463
78579,77406,196
78579,77433,545
78579,77434,17
78579,77450,483
78579,77469,520
78579,77481,464
78579,77485,51
78579,77489,141
78579,77511,448
78579,77520,150
78579,77546,193
78579,77559,69
78579,77561,502
78579,77577,126
78579,77604,88
78579,77614,100
78579,77624,339
78579,77639,2
78579,77669,11
78579,77678,503
78579,77688,424
78579,77692,120
78579,77700,317
78579,77738,401
78579,77742,507
78579,77800,276
78579,77809,434
78579,77815,270
78579,77818,41
78579,77820,471
78579,77870,88
78579,77871,513
78579,77872,297
78579,77877,128
78579,77883,443
78579,77887,189
78579,77897,249
78579,77910,339
78579,77930,236
78579,77931,24
78579,77987,198
78579,77989,433
78579,78066,212
78579,78070,365
78579,78098,108
78579,78144,330
78579,78187,271
78579,78204,452
78579,78205,453
78579,78207,145
78579,78212,281
78579,78231,448
78579,78233,455
78579,78242,96
78579,78249,21
78579,78278,269
78579,78289,203
78579,78300,570
78579,78344,434
78579,78360,221
78579,78388,44
78579,78425,98
78579,78461,42
78579,78467,481
78579,78478,158
78579,78487,463
78579,78510,57
78579,78579,239
78579,78679,398
78579,78692,434
78579,78703,235
78579,78726,364
78579,78771,214
78579,78903,417
78579,78929,480
78579,78974,83
78579,79022,330
78579,79047,143
78579,79049,366
78579,79060,2
78579,79066,176
78579,79079,71
78579,79126,41
78579,79169,327
78579,79188,175
78579,79203,222
78579,79208,524
78579,79320,548
78579,79358,23
78579,79409,479
78579,79460,302
78579,79524,345
78579,79701,308
78579,79719,222
78579,79968,364
78579,80004,457
78579,80020,103
78579,80109,51
78579,80264,12
78579,80332,555
78579,80833,449
78579,80838,4
78579,113707,132
78579,114425,49
78579,114430,506
78579,114489,49
78579,114588,205
78579,280907,489
78579,282361,197
78579,282575,407
78579,282586,182
78579,282587,179
78579,282599,391
78579,1000000,346
78579,1000001,370
78579,1000002,118
78579,1000003,333
78579,1000004,579
78579,1000005,555
78579,1000007,420
78579,1000008,271
78579,1000009,503
78579,1000010,355
78579,1000011,89
78579,1000012,206
78579,1000013,517
78579,1000014,33
78579,1000015,102
78579,1000016,333
78579,1000017,185
78579,1000018,310
78579,1000019,443
78579,1000020,314
78579,1000021,246
78579,1000022,397
78579,1000023,52
78579,1000024,148
78579,1000025,337
78579,1000026,94
78579,1000027,173
78579,1000028,234
78579,1000029,235
78579,1000030,133
78579,1000031,33
78579,1000032,539
78579,1000033,329
78579,1000034,316
78579,1000035,243
78579,1000036,43
78579,1000037,85
78579,1000038,534
78579,1000039,222
78579,1000040,375
78579,1000041,81
78579,1000042,218
78579,1000043,3
78579,1000044,240
78579,1000045,333
78579,1000046,22
78579,1000047,277
78579,1000048,48
78579,2146236900,368
78579,2146237252,465
78579,2146237358,182
78579,2146237363,4
78579,2146237366,367
78579,2146237373,280
78579,2146237375,534
78579,2146237805,400
78579,2146237822,147
78579,2146237837,373
78579,2146237900,475
78579,2146237901,158
78579,2146237902,281
78579,2146237904,100
78579,2146237906,234
78579,2146237907,89
78579,2146237908,483
78579,2146237909,131
78579,2146237910,220
78579,2146237911,107
78579,2146237912,120
78579,2146237913,241
78579,2146237915,181
78579,2146237917,50
78579,2146237920,287
78579,2146237921,328
78579,2146237928,89
78579,2146237929,391
78579,2146237930,54
78579,2146237931,94
78579,2146237932,63
78679,73510,91
78679,73751,92
78679,73760,156
78679,73816,490
78679,73876,79
78679,73972,135
78679,74055,346
78679,74232,262
78679,74451,518
78679,74521,260
78679,74723,386
78679,74984,281
78679,75006,114
78679,75064,449
78679,75131,95
78679,75279,294
78679,75318,196
78679,75467,507
78679,75533,300
78679,75579,368
78679,75627,350
78679,75631,534
78679,75634,418
78679,75659,60
78679,75766,256
78679,75778,198
78679,75794,246
78679,75880,463
78679,75937,406
78679,75961,433
78679,76069,472
78679,76072,122
78679,76108,408
78679,76138,189
78679,76144,249
78679,76153,343
78679,76187,298
78679,76243,256
78679,76300,370
78679,76316,345
78679,76354,572
78679,76442,284
78679,76462,104
78679,76513,274
78679,76541,385
78679,76550,266
78679,76554,7
78679,76573,151
78679,76579,390
78679,76599,521
78679,76604,122
78679,76634,36
78679,76655,130
78679,76673,512
78679,76712,109
78679,76727,250
78679,76732,210
78679,76735,382
78679,76759,391
78679,76801,348
78679,76812,211
78679,76819,261
78679,76824,496
78679,76840,297
78679,76844,248
78679,76851,305
78679,76862,433
78679,76921,35
78679,76949,420
78679,76963,5
78679,77007,95
78679,77022,116
78679,77039,313
78679,77056,356
78679,77076,519
78679,77104,20
78679,77108,409
78679,77110,511
78679,77142,493
78679,77166,19
78679,77174,464
78679,77182,176
78679,77189,437
78679,77223,196
78679,77227,387
78679,77250,432
78679,77295,380
78679,77303,447
78679,77317,143
78679,77342,127
78679,77377,17
78679,77387,248
78679,77398,356
78679,77406,34
78679,77433,584
78679,77434,229
78679,77450,259
78679,77469,167
78679,77481,554
78679,77485,14
78679,77489,63
78679,77511,36
78679,77520,538
78679,77546,346
78679,77559,121
78679,77561,125
78679,77577,359
78679,77604,141
78679,77614,57
78679,77624,333
78679,77639,307
78679,77669,24
78679,77678,428
78679,77688,521
78679,77692,371
78679,77700,461
78679,77738,300
78679,77742,7
78679,77800,401
78679,77809,99
78679,77815,173
78679,77818,541
78679,77820,56
78679,77870,492
78679,77871,496
78679,77872,336
78679,77877,370
78679,77883,527
78679,77887,250
78679,77897,244
78679,77910,155
78679,77930,215
78679,77931,544
78679,77987,235
78679,77989,444
78679,78066,317
78679,78070,396
78679,78098,216
78679,78144,98
78679,78187,486
78679,78204,475
78679,78205,315
78679,78207,262
78679,78212,481
78679,78231,337
78679,78233,109
78679,78242,514
78679,78249,248
78679,78278,521
78679,78289,495
78679,78300,209
78679,78344,293
78679,78360,318
78679,78388,91
78679,78425,19
78679,78461,110
78679,78467,20
78679,78478,389
78679,78487,280
78679,78510,116
78679,78579,309
78679,78679,476
78679,78692,365
78679,78703,7
78679,78726,402
78679,78771,231
78679,78903,431
78679,78929,150
78679,78974,326
78679,79022,408
78679,79047,109
78679,79049,78
78679,79060,314
78679,79066,313
78679,79079,458
78679,79126,568
78679,79169,39
78679,79188,107
78679,79203,197
78679,79208,327
78679,79320,24
78679,79358,206
